step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
25,CASH_IN,31212.18,C6412126103,41705.67,72917.85,C7718097609,22990.83,0.0,0,0
82,PAYMENT,3591.34,C6390298513,4856.84,1265.5,M7054324828,0.0,0.0,0,0
47,CASH_IN,1894.77,C1174412453,14252.21,16146.98,C6704212255,60238.76,58343.99,0,0
33,CASH_IN,39173.38,C2132402531,45270.04,84443.42,C7012810237,85280.8,46107.42,0,0
31,PAYMENT,7749.42,C7852145153,6826.32,0.0,M6172607212,0.0,0.0,0,0
35,CASH_IN,13808.11,C1708982324,43046.04,56854.15,C5406802331,80788.54,66980.43,0,0
37,CASH_IN,7302.86,C9660424614,14013.42,21316.28,C9455835009,32028.76,24725.9,0,0
96,TRANSFER,13120.45,C7878783429,32866.66,19746.21,C3038002310,6966.73,20087.18,0,0
27,CASH_OUT,33410.22,C5215952372,54789.27,21379.05,C3686467869,16603.55,50013.77,0,0
96,CASH_IN,4412.02,C2544478966,15955.91,20367.93,C8228028817,46625.66,42213.64,0,0
76,PAYMENT,9784.54,C7206562272,39067.36,29282.82,M2442271112,0.0,0.0,0,0
37,PAYMENT,1573.31,C7569431090,3763.5,2190.19,M1321512996,0.0,0.0,0,0
30,CASH_IN,8622.23,C5289772383,15723.45,24345.68,C3886552932,91705.62,83083.39,0,0
68,CASH_OUT,3869.88,C4275798639,5815.11,1945.23,C5370396525,2043.45,5913.33,0,0
62,CASH_IN,14164.44,C6112410528,5681.75,19846.19,C2637257726,41340.54,27176.1,0,0
53,CASH_IN,6839.41,C7371372036,5181.54,12020.95,C1049974292,96127.49,89288.08,0,0
55,CASH_IN,2623.38,C2511114817,7162.14,9785.52,C2512110655,10509.44,7886.06,0,0
19,TRANSFER,21047.95,C6200473780,35585.97,14538.02,C6796041759,46344.06,67392.01,0,0
70,CASH_OUT,4743.67,C5035955016,5948.94,1205.27,C6016349678,19814.61,24558.28,0,0
4,PAYMENT,864.32,C1060655361,1703.16,838.84,M6935231763,0.0,0.0,0,0
28,PAYMENT,3028.93,C4028742844,12072.06,9043.13,M6932239810,0.0,0.0,0,0
13,PAYMENT,3344.57,C5188601817,3101.69,0.0,M9691164962,0.0,0.0,0,0
23,PAYMENT,8059.63,C2231802740,20719.42,12659.79,M3941263473,0.0,0.0,0,0
23,CASH_OUT,37463.45,C9370702526,75589.28,38125.83,C5160246336,25275.82,62739.27,0,0
48,PAYMENT,896.55,C9400575616,3453.92,2557.37,M1851433374,0.0,0.0,0,0
96,CASH_OUT,9782.24,C2653115940,14227.13,4444.89,C2221667449,13149.11,22931.35,0,0
75,PAYMENT,713.59,C6250689009,2042.45,1328.86,M1706087750,0.0,0.0,0,0
8,CASH_OUT,24031.25,C8910616248,58319.63,34288.38,C6770485440,16293.99,40325.24,0,0
18,TRANSFER,2882.35,C6785720039,5217.84,2335.49,C1239423014,21983.16,24865.51,0,0
46,PAYMENT,4460.48,C6579442960,18237.61,13777.13,M5877711004,0.0,0.0,0,0
18,PAYMENT,1718.76,C4612681446,7069.06,5350.3,M5105250633,0.0,0.0,0,0
5,CASH_OUT,55257.25,C6292473631,107428.93,52171.68,C5181778388,4736.02,59993.27,0,0
67,CASH_IN,44459.8,C4722339475,27929.19,72388.99,C7202313491,12976.14,0.0,0,0
11,TRANSFER,32888.52,C8978320391,37998.98,5110.46,C5815233508,16744.81,49633.33,0,0
56,PAYMENT,744.62,C7548759211,2117.77,1373.15,M3844189189,0.0,0.0,0,0
90,CASH_OUT,8827.31,C2189868953,17990.63,9163.32,C6334676619,42373.05,51200.36,0,0
85,CASH_OUT,16682.84,C5464413170,37980.97,21298.13,C1007843182,48119.32,64802.16,0,0
31,CASH_IN,3788.52,C4054648538,28029.31,31817.83,C6928198448,80597.3,76808.78,0,0
91,CASH_IN,3595.74,C7328202181,41420.96,45016.7,C8185957633,69139.9,65544.16,0,0
65,TRANSFER,5952.07,C1036000210,6847.75,895.68,C4914909509,40553.29,46505.36,0,0
62,CASH_IN,33059.24,C7896505687,28506.64,61565.88,C1594173761,2851.95,0.0,0,0
46,CASH_IN,4932.28,C3241309034,35521.43,40453.71,C1302464768,99031.22,94098.94,0,0
72,PAYMENT,4832.94,C4700904744,17430.99,12598.05,M3421953342,0.0,0.0,0,0
88,CASH_IN,18677.92,C9257368285,45398.64,64076.56,C8309055681,94208.44,75530.52,0,0
65,TRANSFER,30933.12,C5566590444,41923.4,10990.28,C7430519828,27056.72,57989.84,0,0
51,CASH_OUT,20871.45,C8223610739,50659.98,29788.53,C5905098658,32256.84,53128.29,0,0
53,CASH_IN,8199.02,C9081513090,8740.11,16939.13,C6707920714,30446.8,22247.78,0,0
83,TRANSFER,1034.5,C7080048872,3093.44,2058.94,C3089837576,39359.35,40393.85,0,0
31,TRANSFER,8185.09,C3576718330,18709.61,10524.52,C2353562322,36795.46,44980.55,0,0
25,PAYMENT,1361.3,C2873169609,1054.92,0.0,M9028154389,0.0,0.0,0,0
88,CASH_OUT,7402.59,C2436173131,15788.83,8386.24,C7432897390,23135.21,30537.8,0,0
14,PAYMENT,3517.11,C2320845064,14470.12,10953.01,M3833205252,0.0,0.0,0,0
52,CASH_IN,5951.05,C2814395564,21752.42,27703.47,C8104487976,70449.79,64498.74,0,0
12,CASH_OUT,2741.05,C3696275651,4843.39,2102.34,C4523591080,46690.94,49431.99,0,0
62,PAYMENT,312.66,C8392588211,1565.67,1253.01,M3967598069,0.0,0.0,0,0
98,PAYMENT,2687.84,C2191194249,13398.1,10710.26,M8944237914,0.0,0.0,0,0
86,PAYMENT,7150.3,C6145674306,18677.72,11527.42,M8127405927,0.0,0.0,0,0
91,CASH_IN,2037.92,C3493428982,39475.88,41513.8,C9645735204,43855.81,41817.89,0,0
99,CASH_IN,18687.44,C1200966092,40641.24,59328.68,C6975649003,59150.76,40463.32,0,0
87,CASH_OUT,2915.43,C8120655838,5354.1,2438.67,C9098499401,38997.07,41912.5,0,0
87,CASH_OUT,18607.99,C2853228656,26969.06,8361.07,C8213740608,18055.16,36663.15,0,0
23,CASH_OUT,2801.08,C3509905322,3616.75,815.67,C7422007344,423.76,3224.84,0,0
59,DEBIT,836.28,C2104816563,7742.72,6906.44,C8178917089,33717.84,34554.12,0,0
83,CASH_OUT,4922.38,C7495043272,6317.57,1395.19,C2189882320,741.17,5663.55,0,0
90,CASH_OUT,187761.1,C1061272475,187761.1,0.0,C4517008132,0.0,0.0,1,0
37,CASH_OUT,22638.4,C5679601333,26374.91,3736.51,C9429439360,20747.77,43386.17,0,0
99,PAYMENT,2493.64,C1306827591,7719.17,5225.53,M6857165280,0.0,0.0,0,0
68,CASH_IN,9596.96,C6861709401,19785.99,29382.95,C3606887317,4812.88,0.0,0,0
95,PAYMENT,744.51,C1582918332,796.75,52.24,M4169790997,0.0,0.0,0,0
23,PAYMENT,1483.25,C6501544060,6086.75,4603.5,M1274635728,0.0,0.0,0,0
9,CASH_OUT,2865.27,C2612802256,6272.51,3407.24,C7054137614,36937.69,39802.96,0,0
75,CASH_OUT,7253.71,C8598118476,17472.91,10219.2,C4612159316,5462.08,12715.79,0,0
38,CASH_IN,5198.89,C3945971265,24382.99,29581.88,C5710662855,57716.66,52517.77,0,0
25,CASH_OUT,11182.48,C3020435986,19867.15,8684.67,C2159627722,4043.57,15226.05,0,0
47,CASH_OUT,16532.13,C2233959142,29243.54,12711.41,C5658834189,12274.35,28806.48,0,0
36,CASH_IN,2324.71,C6864854600,5540.74,7865.45,C2175395527,29135.5,26810.79,0,0
61,PAYMENT,866.52,C9332357931,2202.19,1335.67,M4544722248,0.0,0.0,0,0
27,PAYMENT,226.69,C8076384853,891.86,665.17,M4324575173,0.0,0.0,0,0
94,PAYMENT,603.64,C3967310887,2341.54,1737.9,M8072565112,0.0,0.0,0,0
32,CASH_OUT,28139.13,C2775095734,56641.43,28502.3,C9365083849,10467.28,38606.41,0,0
62,CASH_IN,23139.85,C1179070782,25886.63,49026.48,C6871815693,67041.09,43901.24,0,0
45,PAYMENT,4374.81,C8699414227,15729.24,11354.43,M2003400689,0.0,0.0,0,0
53,CASH_OUT,51193.3,C4972162067,61218.85,10025.55,C6372069869,47572.92,98766.22,0,0
93,DEBIT,431.94,C8983969151,2605.66,2173.72,C9077267064,13838.3,14270.24,0,0
67,CASH_OUT,11243.75,C6244291385,22885.03,11641.28,C6901798608,34521.87,45765.62,0,0
97,PAYMENT,162.86,C4558762503,851.22,688.36,M2292379203,0.0,0.0,0,0
78,PAYMENT,5554.59,C8184053697,20125.39,14570.8,M5656189955,0.0,0.0,0,0
44,CASH_OUT,3086.32,C1850204920,3344.56,258.24,C9153526831,26391.82,29478.14,0,0
93,CASH_OUT,11484.24,C7383123307,24937.25,13453.01,C8036352758,35610.12,47094.36,0,0
65,TRANSFER,308515.96,C9219290233,308515.96,0.0,C6060276630,43061.21,351577.17,1,0
30,CASH_OUT,2449.69,C3294868026,3345.72,896.03,C1954537325,4157.29,6606.98,0,0
1,CASH_IN,17502.46,C3831419571,47718.98,65221.44,C8645124142,80230.82,62728.36,0,0
88,CASH_OUT,13853.47,C5700684242,21221.55,7368.08,C2874884099,27530.06,41383.53,0,0
96,CASH_IN,4261.09,C8868513345,29878.74,34139.83,C5944569650,26220.03,21958.94,0,0
66,TRANSFER,4165.11,C4110492096,10387.89,6222.78,C9110576154,48329.8,52494.91,0,0
64,PAYMENT,644.67,C6021075141,1235.33,590.66,M8951070357,0.0,0.0,0,0
25,CASH_OUT,27996.11,C7303186548,62862.39,34866.28,C2149774096,4354.55,32350.66,0,0
66,PAYMENT,1150.44,C1218552248,1447.59,297.15,M5579860690,0.0,0.0,0,0
17,PAYMENT,1532.07,C9327187974,6679.74,5147.67,M2196917708,0.0,0.0,0,0
76,CASH_IN,9935.86,C8076808772,12803.32,22739.18,C8576430636,4593.55,0.0,0,0
12,CASH_OUT,4965.61,C3470448066,5484.41,518.8,C6200427430,31355.68,36321.29,0,0
21,TRANSFER,22771.44,C6494451212,52876.26,30104.82,C1773041227,16235.12,39006.56,0,0
38,PAYMENT,968.55,C5385261026,2473.64,1505.09,M1257211202,0.0,0.0,0,0
8,PAYMENT,467.36,C9259967529,2078.44,1611.08,M4096261626,0.0,0.0,0,0
15,CASH_IN,11860.46,C4073179276,49423.1,61283.56,C6705510423,20736.01,8875.55,0,0
42,CASH_OUT,176.39,C8140972726,396.05,219.66,C6966661282,23610.84,23787.23,0,0
77,CASH_IN,30114.98,C5707487576,1509.37,31624.35,C9353753990,19334.99,0.0,0,0
66,CASH_OUT,4874.67,C1906589328,8661.79,3787.12,C5541242291,33770.61,38645.28,0,0
14,CASH_IN,1721.73,C3200756780,34660.92,36382.65,C2263799180,25238.15,23516.42,0,0
59,PAYMENT,4957.03,C7337061292,14901.53,9944.5,M6573015376,0.0,0.0,0,0
57,PAYMENT,1377.84,C8148082344,1318.73,0.0,M3490980063,0.0,0.0,0,0
48,PAYMENT,730.57,C7008688940,1174.23,443.66,M5622869747,0.0,0.0,0,0
82,CASH_OUT,1977.36,C4665912231,4886.21,2908.85,C1843600292,8949.38,10926.74,0,0
84,CASH_IN,309.98,C3682617071,34175.28,34485.26,C2952761913,4372.35,4062.37,0,0
43,PAYMENT,2040.13,C1852819508,5390.08,3349.95,M7526840008,0.0,0.0,0,0
30,CASH_OUT,23370.14,C5127143950,31972.99,8602.85,C9926152816,37761.16,61131.3,0,0
88,CASH_OUT,18389.76,C7921633688,39468.43,21078.67,C7120572872,14761.41,33151.17,0,0
69,PAYMENT,2636.57,C1280032176,8742.31,6105.74,M6674123556,0.0,0.0,0,0
72,PAYMENT,1365.01,C5232433340,3597.72,2232.71,M7525249174,0.0,0.0,0,0
47,TRANSFER,32446.8,C3696240149,72949.75,40502.95,C2076716315,25078.44,57525.24,0,0
22,PAYMENT,1041.67,C3452196016,624.82,0.0,M9615026593,0.0,0.0,0,0
58,PAYMENT,3839.02,C2593069466,9044.9,5205.88,M9263390464,0.0,0.0,0,0
93,CASH_IN,15175.54,C9164639219,38805.77,53981.31,C4263291927,86943.96,71768.42,0,0
10,CASH_OUT,904.04,C1498435582,1953.35,1049.31,C2867047795,43579.32,44483.36,0,0
85,CASH_OUT,21499.29,C8951045396,41389.16,19889.87,C9158287472,36232.75,57732.04,0,0
63,CASH_OUT,3805.76,C2228559826,4203.21,397.45,C7295632688,10391.97,14197.73,0,0
91,CASH_IN,5312.74,C2867947526,24896.31,30209.05,C2912644225,65316.98,60004.24,0,0
10,PAYMENT,2924.96,C8275020798,13046.96,10122.0,M9756914736,0.0,0.0,0,0
75,PAYMENT,428.3,C7195658438,1806.33,1378.03,M3696811160,0.0,0.0,0,0
100,CASH_IN,15161.32,C9989974968,34894.72,50056.04,C9470321015,85085.57,69924.25,0,0
92,CASH_IN,33042.61,C7857679838,32662.11,65704.72,C3191078586,43966.37,10923.76,0,0
96,PAYMENT,2833.79,C1555344321,10632.82,7799.03,M1774350839,0.0,0.0,0,0
77,CASH_IN,27390.97,C8123954210,22856.62,50247.59,C6245017376,24079.14,0.0,0,0
59,PAYMENT,4070.28,C7403953329,16790.92,12720.64,M9456418470,0.0,0.0,0,0
84,CASH_IN,4321.32,C4336607149,26487.52,30808.84,C1171651801,41347.13,37025.81,0,0
17,PAYMENT,2685.15,C2298034142,5159.25,2474.1,M1898459158,0.0,0.0,0,0
47,CASH_OUT,938.16,C4923260598,2321.69,1383.53,C4561531149,14392.28,15330.44,0,0
7,CASH_OUT,77315.32,C6853171309,109513.71,32198.39,C5384706387,15398.0,92713.32,0,0
91,TRANSFER,34493.72,C1989059142,76930.7,42436.98,C2959985655,8199.32,42693.04,0,0
96,TRANSFER,30933.86,C3843099167,47356.61,16422.75,C5062063771,3225.55,34159.41,0,0
6,CASH_IN,9500.2,C8073589247,35043.42,44543.62,C8783538028,9777.76,277.56,0,0
39,PAYMENT,2302.54,C3450443254,5395.3,3092.76,M6387570981,0.0,0.0,0,0
38,CASH_OUT,7289.45,C4285461950,13795.99,6506.54,C9999358316,17924.52,25213.97,0,0
4,CASH_IN,10978.49,C9775476769,39344.83,50323.32,C6069957734,45137.15,34158.66,0,0
53,CASH_OUT,12072.41,C6581387160,25810.23,13737.82,C5397513288,10778.52,22850.93,0,0
65,CASH_OUT,515.98,C2954836412,1034.78,518.8,C7694560237,13154.42,13670.4,0,0
20,TRANSFER,39105.27,C3563581525,83892.71,44787.44,C6588417397,3736.75,42842.02,0,0
93,CASH_OUT,20290.29,C1669498070,32802.25,12511.96,C2056160289,31303.18,51593.47,0,0
21,PAYMENT,11205.43,C1852543757,41597.96,30392.53,M6776338055,0.0,0.0,0,0
38,PAYMENT,642.04,C4198375570,2749.56,2107.52,M6455290963,0.0,0.0,0,0
9,CASH_OUT,9236.79,C7802288958,18336.31,9099.52,C9006793532,11642.33,20879.12,0,0
53,CASH_IN,4646.31,C3604321506,1719.37,6365.68,C3347123044,40482.29,35835.98,0,0
8,PAYMENT,854.18,C2596580907,2966.45,2112.27,M7805324697,0.0,0.0,0,0
10,CASH_IN,26255.11,C8700464894,34510.8,60765.91,C6037577831,57835.13,31580.02,0,0
38,PAYMENT,864.17,C7832305686,3861.41,2997.24,M6530469438,0.0,0.0,0,0
80,PAYMENT,246.61,C9985387014,699.78,453.17,M8377221971,0.0,0.0,0,0
80,TRANSFER,922012.83,C4870439583,922012.83,0.0,C5220657038,5347.47,927360.3,1,0
82,PAYMENT,4303.46,C6437181441,2747.09,0.0,M8197715735,0.0,0.0,0,0
10,PAYMENT,244.14,C1464272157,556.09,311.95,M9855702540,0.0,0.0,0,0
71,PAYMENT,3343.63,C2958967237,11263.97,7920.34,M9784656868,0.0,0.0,0,0
21,CASH_IN,3733.14,C8943238183,23192.45,26925.59,C8684410039,49307.54,45574.4,0,0
43,CASH_IN,55383.61,C1485162601,4604.96,59988.57,C7762767097,30784.9,0.0,0,0
17,PAYMENT,1489.47,C1640199234,5363.06,3873.59,M5510451520,0.0,0.0,0,0
56,CASH_IN,3843.39,C1205874802,7025.74,10869.13,C1384468505,5125.68,1282.29,0,0
23,CASH_OUT,1573.65,C1567490421,2215.7,642.05,C6757221659,29077.01,30650.66,0,0
39,CASH_IN,6544.81,C1458361750,47452.26,53997.07,C7161983183,80114.65,73569.84,0,0
89,PAYMENT,879.84,C7871639365,4332.95,3453.11,M1385804370,0.0,0.0,0,0
62,TRANSFER,7457.2,C2039090089,14201.61,6744.41,C6727719441,34608.59,42065.79,0,0
68,TRANSFER,8429.45,C7029549810,12967.85,4538.4,C7057634254,35181.11,43610.56,0,0
17,PAYMENT,2200.02,C8415241974,4018.95,1818.93,M8414994092,0.0,0.0,0,0
13,PAYMENT,1188.35,C2754038981,3973.63,2785.28,M7731318726,0.0,0.0,0,0
99,CASH_OUT,14835.22,C3772839924,18531.98,3696.76,C6438672758,45165.8,60001.02,0,0
14,PAYMENT,3909.11,C6040185608,18776.95,14867.84,M7096636148,0.0,0.0,0,0
21,PAYMENT,5626.25,C5523378488,6581.86,955.61,M7245553754,0.0,0.0,0,0
86,PAYMENT,1428.7,C7180051163,3864.65,2435.95,M9851452144,0.0,0.0,0,0
73,CASH_IN,68500.27,C5069597702,5041.96,73542.23,C9996610466,33227.14,0.0,0,0
47,PAYMENT,8300.49,C8706960708,39731.29,31430.8,M2362447164,0.0,0.0,0,0
16,CASH_IN,2772.5,C2017675569,7047.82,9820.32,C8012696455,21058.66,18286.16,0,0
92,CASH_IN,23731.53,C9325014800,41427.87,65159.4,C9759452344,82263.64,58532.11,0,0
6,CASH_OUT,30027.95,C5574136237,47294.82,17266.87,C1769230973,2942.08,32970.03,0,0
96,CASH_IN,30076.39,C7046946930,14219.65,44296.04,C6508769933,20038.68,0.0,0,0
61,CASH_IN,21577.71,C2033806651,27783.32,49361.03,C8828160589,5035.92,0.0,0,0
67,PAYMENT,2425.9,C3421718200,11513.29,9087.39,M5563909389,0.0,0.0,0,0
76,PAYMENT,1428.39,C3855462767,5024.47,3596.08,M5497653417,0.0,0.0,0,0
80,DEBIT,4825.62,C1834754826,8301.35,3475.73,C2925216033,10225.72,15051.34,0,0
16,PAYMENT,68.05,C9899026023,191.66,123.61,M3204743447,0.0,0.0,0,0
2,CASH_OUT,11292.3,C5239120949,17797.89,6505.59,C8045217603,583.28,11875.58,0,0
14,PAYMENT,515.86,C9934386752,2363.91,1848.05,M4633389990,0.0,0.0,0,0
71,CASH_IN,2113.79,C3627983166,1668.51,3782.3,C5258429407,40230.53,38116.74,0,0
88,CASH_IN,50897.11,C1943563292,31852.72,82749.83,C6545363229,34065.2,0.0,0,0
76,CASH_OUT,6069.63,C3395371140,14772.92,8703.29,C3531409727,24642.6,30712.23,0,0
34,PAYMENT,3757.7,C2388201928,15513.78,11756.08,M5818286771,0.0,0.0,0,0
82,CASH_IN,750.97,C2152792698,38446.31,39197.28,C6974606702,29861.37,29110.4,0,0
100,CASH_OUT,31780.55,C1420854556,37145.85,5365.3,C8351439626,3109.68,34890.23,0,0
11,CASH_IN,58213.46,C2504763236,43823.67,102037.13,C7640542025,83458.94,25245.48,0,0
25,PAYMENT,1436.18,C9290787074,3673.5,2237.32,M9876589378,0.0,0.0,0,0
30,CASH_OUT,27567.76,C4603819309,53305.86,25738.1,C9245756514,5623.75,33191.51,0,0
77,DEBIT,536.01,C9746642030,3529.36,2993.35,C1082407851,16818.04,17354.05,0,0
57,CASH_IN,61288.93,C3507349043,49160.86,110449.79,C4810769828,77685.06,16396.13,0,0
56,DEBIT,1482.5,C3182560104,6550.92,5068.42,C3050573826,12614.33,14096.83,0,0
66,CASH_OUT,32711.56,C5700172666,71421.09,38709.53,C2659258012,2532.1,35243.66,0,0
50,PAYMENT,1549.78,C2958451093,2687.39,1137.61,M3971433472,0.0,0.0,0,0
36,CASH_OUT,19568.2,C9097718990,39660.38,20092.18,C3781004256,45373.84,64942.04,0,0
79,PAYMENT,5602.47,C7456702204,11934.02,6331.55,M7276627956,0.0,0.0,0,0
30,CASH_IN,35720.59,C8570244363,33393.68,69114.27,C3663081770,66656.49,30935.9,0,0
99,PAYMENT,2842.21,C3207643665,5408.74,2566.53,M9570277430,0.0,0.0,0,0
21,CASH_IN,14570.92,C3660021307,5474.16,20045.08,C5161269929,46701.05,32130.13,0,0
81,PAYMENT,2932.5,C2765043309,8913.62,5981.12,M9496452138,0.0,0.0,0,0
52,PAYMENT,6076.06,C3506773625,13667.07,7591.01,M1742256239,0.0,0.0,0,0
44,CASH_IN,34966.23,C7871585740,27549.06,62515.29,C9304405028,99686.61,64720.38,0,0
15,CASH_OUT,31643.99,C2711656089,34557.73,2913.74,C1113211158,29168.7,60812.69,0,0
36,PAYMENT,7081.83,C3157413417,33808.48,26726.65,M8411996812,0.0,0.0,0,0
1,TRANSFER,34464.25,C5184611487,49405.95,14941.7,C2093786847,42474.16,76938.41,0,0
45,PAYMENT,214.45,C2540797383,1129.42,914.97,M3284533968,0.0,0.0,0,0
58,PAYMENT,4160.68,C7747132913,2319.6,0.0,M6749782732,0.0,0.0,0,0
20,CASH_OUT,23477.04,C5862545865,28965.05,5488.01,C3275973992,16944.91,40421.95,0,0
46,PAYMENT,2305.0,C6832755461,5958.56,3653.56,M4773021893,0.0,0.0,0,0
8,CASH_OUT,3282.09,C9436749472,5692.26,2410.17,C8970291676,16851.2,20133.29,0,0
66,CASH_IN,5581.05,C1518051659,46746.84,52327.89,C7571582150,22531.44,16950.39,0,0
62,CASH_OUT,16835.21,C9077380403,21480.79,4645.58,C7679261628,4656.56,21491.77,0,0
80,CASH_OUT,10663.74,C2506587083,20799.94,10136.2,C7271700322,9885.04,20548.78,0,0
74,CASH_IN,12647.04,C3606814280,12653.33,25300.37,C3893294547,75898.37,63251.33,0,0
43,PAYMENT,4472.72,C4231514118,5904.52,1431.8,M8394282175,0.0,0.0,0,0
85,CASH_OUT,14414.48,C5455899921,21459.4,7044.92,C6375469459,49274.26,63688.74,0,0
75,CASH_OUT,18550.97,C6220756958,41036.04,22485.07,C1696965809,2646.47,21197.44,0,0
33,TRANSFER,29720.92,C8700979373,64560.61,34839.69,C5909002909,24411.4,54132.32,0,0
71,PAYMENT,6143.87,C3518370002,17943.52,11799.65,M3451522903,0.0,0.0,0,0
13,PAYMENT,1582.1,C4385556682,1152.11,0.0,M5412256411,0.0,0.0,0,0
85,CASH_OUT,4017.94,C2206176822,4797.15,779.21,C3393464252,40106.26,44124.2,0,0
48,PAYMENT,4554.68,C8605276353,13274.25,8719.57,M1435633998,0.0,0.0,0,0
13,CASH_OUT,1246833.59,C7827622136,1246833.59,0.0,C5147482910,0.0,0.0,1,0
93,PAYMENT,2089.65,C3335640895,10052.59,7962.94,M9896542195,0.0,0.0,0,0
34,CASH_IN,7173.03,C4615932494,16276.68,23449.71,C9151971418,72034.49,64861.46,0,0
51,CASH_IN,4110.43,C4351702645,34586.38,38696.81,C1865700178,39505.84,35395.41,0,0
88,PAYMENT,696.61,C7621791291,2264.92,1568.31,M8154286926,0.0,0.0,0,0
67,PAYMENT,4395.7,C3292210485,7244.65,2848.95,M9105874366,0.0,0.0,0,0
63,PAYMENT,1548.69,C2610079935,4766.64,3217.95,M2845211074,0.0,0.0,0,0
88,TRANSFER,19269.13,C8404276836,23115.4,3846.27,C6631457212,10619.18,29888.31,0,0
37,CASH_OUT,17288.69,C5573754249,40910.03,23621.34,C4266687358,24725.69,42014.38,0,0
48,CASH_OUT,6657.81,C6052179643,11959.18,5301.37,C8590616861,48460.83,55118.64,0,0
61,TRANSFER,17778.98,C1868967049,22588.01,4809.03,C8770448969,40095.23,57874.21,0,0
47,TRANSFER,54967.03,C8708212764,86398.97,31431.94,C5048003058,33103.47,88070.5,0,0
79,PAYMENT,724.04,C9555399619,1817.0,1092.96,M2504591799,0.0,0.0,0,0
46,PAYMENT,760.8,C2637943509,566.55,0.0,M3618042429,0.0,0.0,0,0
63,CASH_OUT,17058.85,C9379572657,25303.27,8244.42,C8075822942,6464.62,23523.47,0,0
93,CASH_OUT,10466.58,C6844967597,20171.2,9704.62,C9062894338,16035.13,26501.71,0,0
44,CASH_OUT,3760.2,C5596060675,7459.64,3699.44,C4917950238,18147.63,21907.83,0,0
35,CASH_IN,6625.96,C9136354874,47599.16,54225.12,C7262504271,46990.17,40364.21,0,0
77,CASH_IN,41796.83,C1838597082,48362.86,90159.69,C5706108270,49789.22,7992.39,0,0
49,CASH_OUT,12622.02,C5406034586,17483.75,4861.73,C7845574874,12207.6,24829.62,0,0
14,CASH_OUT,20470.49,C3753182261,44311.79,23841.3,C5640621735,24508.69,44979.18,0,0
61,CASH_IN,14850.72,C3773055184,44613.71,59464.43,C3068007538,53928.27,39077.55,0,0
45,DEBIT,3099.42,C9378062457,6729.66,3630.24,C4914054280,33786.76,36886.18,0,0
7,TRANSFER,12824.86,C9507781623,20435.56,7610.7,C9679569215,26695.05,39519.91,0,0
88,CASH_OUT,16570.32,C5494121991,21172.94,4602.62,C4024758327,30489.87,47060.19,0,0
51,CASH_IN,7741.2,C2474756778,40005.58,47746.78,C2784998487,53053.82,45312.62,0,0
44,DEBIT,855.94,C5782711310,4492.29,3636.35,C9784306665,8371.18,9227.12,0,0
23,PAYMENT,162.13,C9898999861,668.29,506.16,M7262916324,0.0,0.0,0,0
11,TRANSFER,1917.14,C4526664078,4495.51,2578.37,C3941853326,15570.45,17487.59,0,0
4,CASH_OUT,7794.2,C9997208322,16414.66,8620.46,C4744051679,7181.68,14975.88,0,0
90,CASH_OUT,8256.4,C9662453917,16680.21,8423.81,C5302958345,29800.7,38057.1,0,0
44,CASH_OUT,27512.97,C8461368029,54767.96,27254.99,C9617907098,30464.88,57977.85,0,0
82,TRANSFER,637.57,C2066014392,1307.55,669.98,C5737108343,15548.71,16186.28,0,0
52,PAYMENT,5162.05,C1429853057,3790.93,0.0,M3034750416,0.0,0.0,0,0
10,PAYMENT,310.49,C1983418753,1447.04,1136.55,M5144174876,0.0,0.0,0,0
16,CASH_IN,1995.19,C3981256048,18966.36,20961.55,C1150677468,34913.39,32918.2,0,0
71,PAYMENT,1017.19,C2849984215,1373.02,355.83,M8652406217,0.0,0.0,0,0
100,PAYMENT,1826.9,C9475429212,7002.73,5175.83,M4220552580,0.0,0.0,0,0
97,CASH_OUT,2857.89,C2052971152,6591.14,3733.25,C3748089308,45826.83,48684.72,0,0
85,CASH_IN,18188.4,C1431275042,23745.93,41934.33,C4068595808,82401.05,64212.65,0,0
25,CASH_IN,15334.83,C1795276963,45622.79,60957.62,C1416901263,36715.59,21380.76,0,0
74,TRANSFER,12008.6,C5153739545,27057.36,15048.76,C3890286735,701.57,12710.17,0,0
74,CASH_OUT,5861.57,C5944143938,7799.11,1937.54,C9853000688,11128.21,16989.78,0,0
14,CASH_OUT,934037.52,C4991173759,934037.52,0.0,C9351846535,0.0,0.0,1,0
23,CASH_OUT,11494.42,C2834636868,21566.19,10071.77,C6556997777,28303.62,39798.04,0,0
30,PAYMENT,2666.09,C4530644787,3144.71,478.62,M1342194370,0.0,0.0,0,0
4,CASH_OUT,39613.48,C5394016518,88645.34,49031.86,C1281225638,24885.97,64499.45,0,0
16,CASH_OUT,22397.16,C3099729111,29133.01,6735.85,C8138798838,36531.24,58928.4,0,0
65,DEBIT,381.01,C3836049308,2354.26,1973.25,C6284141521,20579.43,20960.44,0,0
68,CASH_OUT,25300.16,C3525678986,46235.07,20934.91,C1906241414,9377.09,34677.25,0,0
25,PAYMENT,7446.8,C7967342967,21004.1,13557.3,M2150111350,0.0,0.0,0,0
63,CASH_IN,24959.47,C2251537823,9765.12,34724.59,C3541407072,44698.07,19738.6,0,0
32,TRANSFER,21674.07,C5231756299,55706.74,34032.67,C5516035019,5506.95,27181.02,0,0
